,Store,StoreType,Date
13693,505,a,2014-12-25
13694,505,a,2014-12-26
13695,505,a,2015-01-01
13696,505,a,2015-01-06
13697,505,a,2015-04-03
13698,505,a,2015-04-06
13699,505,a,2015-05-01
13700,505,a,2015-05-14
13701,505,a,2015-05-25
13702,505,a,2015-06-04
13703,506,a,2013-01-01
13704,506,a,2013-03-29
13705,506,a,2013-04-01
13706,506,a,2013-05-01
13707,506,a,2013-05-09
13708,506,a,2013-05-20
13709,506,a,2013-05-30
13710,506,a,2013-10-03
13711,506,a,2013-11-01
13712,506,a,2013-12-25
13713,506,a,2013-12-26
13714,506,a,2014-01-01
13715,506,a,2014-04-18
13716,506,a,2014-04-21
13717,506,a,2014-05-01
13718,506,a,2014-05-29
13719,506,a,2014-06-09
13720,506,a,2014-06-19
13721,506,a,2014-10-03
13722,506,a,2014-11-01
13723,506,a,2014-12-25
13724,506,a,2014-12-26
13725,506,a,2015-01-01
13726,506,a,2015-04-03
13727,506,a,2015-04-06
13728,506,a,2015-05-01
13729,506,a,2015-05-14
13730,506,a,2015-05-25
13731,506,a,2015-06-04
13732,507,a,2013-01-01
13733,507,a,2013-03-29
13734,507,a,2013-04-01
13735,507,a,2013-05-01
13736,507,a,2013-05-09
13737,507,a,2013-05-20
13738,507,a,2013-05-30
13739,507,a,2013-10-03
13740,507,a,2013-11-01
13741,507,a,2013-12-25
13742,507,a,2013-12-26
13743,507,a,2014-01-01
13744,507,a,2014-04-18
13745,507,a,2014-04-21
13746,507,a,2014-05-01
13747,507,a,2014-05-29
13748,507,a,2014-06-09
13749,507,a,2014-06-19
13750,507,a,2014-10-03
13751,507,a,2014-11-01
13752,507,a,2014-12-25
13753,507,a,2014-12-26
13754,507,a,2015-01-01
13755,507,a,2015-04-03
13756,507,a,2015-04-06
13757,507,a,2015-05-01
13758,507,a,2015-05-14
13759,507,a,2015-05-25
13760,507,a,2015-06-04
13761,508,a,2013-01-01
13762,508,a,2013-03-29
13763,508,a,2013-04-01
13764,508,a,2013-05-01
13765,508,a,2013-05-09
13766,508,a,2013-05-20
13767,508,a,2013-05-30
13768,508,a,2013-10-03
13769,508,a,2013-11-01
13770,508,a,2013-12-25
13771,508,a,2013-12-26
13772,508,a,2014-01-01
13773,508,a,2014-04-18
13774,508,a,2014-04-21
13775,508,a,2014-05-01
13776,508,a,2014-05-29
13777,508,a,2014-06-09
13778,508,a,2014-06-19
13779,508,a,2014-10-03
13780,508,a,2014-11-01
13781,508,a,2014-12-25
13782,508,a,2014-12-26
13783,508,a,2015-01-01
13784,508,a,2015-04-03
13785,508,a,2015-04-06
13786,508,a,2015-05-01
13787,508,a,2015-05-14
13788,508,a,2015-05-25
13789,508,a,2015-06-04
13790,509,a,2013-01-01
13791,509,a,2013-03-29
13792,509,a,2013-04-01
13793,509,a,2013-05-01
13794,509,a,2013-05-09
13795,509,a,2013-05-20
13796,509,a,2013-05-30
13797,509,a,2013-10-03
13798,509,a,2013-12-25
13799,509,a,2013-12-26
13800,509,a,2014-01-01
13801,509,a,2014-04-18
13802,509,a,2014-04-21
13803,509,a,2014-05-01
13804,509,a,2014-05-29
13805,509,a,2014-06-09
13806,509,a,2014-06-19
13807,509,a,2014-10-03
13808,509,a,2014-12-25
13809,509,a,2014-12-26
13810,509,a,2015-01-01
13811,509,a,2015-04-03
13812,509,a,2015-04-06
13813,509,a,2015-05-01
13814,509,a,2015-05-14
13815,509,a,2015-05-25
13816,509,a,2015-06-04
13817,510,a,2013-01-01
13818,510,a,2013-03-29
13819,510,a,2013-04-01
13820,510,a,2013-05-01
13821,510,a,2013-05-09
13822,510,a,2013-05-20
13823,510,a,2013-05-30
13824,510,a,2013-10-03
13825,510,a,2013-11-01
13826,510,a,2013-12-25
13827,510,a,2013-12-26
13828,510,a,2014-01-01
13829,510,a,2014-04-18
13830,510,a,2014-04-21
13831,510,a,2014-05-01
13832,510,a,2014-05-29
13833,510,a,2014-06-09
13834,510,a,2014-06-19
13835,510,a,2014-10-03
13836,510,a,2014-11-01
13837,510,a,2014-12-25
13838,510,a,2014-12-26
13839,510,a,2015-01-01
13840,510,a,2015-04-03
13841,510,a,2015-04-06
13842,510,a,2015-05-01
13843,510,a,2015-05-14
13844,510,a,2015-05-25
13845,510,a,2015-06-04
13846,511,a,2013-01-01
13847,511,a,2013-03-29
13848,511,a,2013-04-01
13849,511,a,2013-05-01
13850,511,a,2013-05-09
13851,511,a,2013-05-20
13852,511,a,2013-10-03
13853,511,a,2013-12-25
13854,511,a,2013-12-26
13855,511,a,2014-01-01
13856,511,a,2014-04-18
13857,511,a,2014-04-21
13858,511,a,2014-05-01
13859,511,a,2014-05-29
13860,511,a,2014-06-09
13861,511,a,2014-10-03
13862,511,a,2014-12-25
13863,511,a,2014-12-26
13864,511,a,2015-01-01
13865,511,a,2015-04-03
13866,511,a,2015-04-06
13867,511,a,2015-05-01
13868,511,a,2015-05-14
13869,511,a,2015-05-25
13870,512,b,2013-01-06
13871,513,a,2013-01-01
13872,513,a,2013-03-29
13873,513,a,2013-04-01
13874,513,a,2013-05-01
13875,513,a,2013-05-09
13876,513,a,2013-05-20
13877,513,a,2013-10-03
13878,513,a,2013-12-25
13879,513,a,2013-12-26
13880,513,a,2014-01-01
13881,513,a,2014-04-18
13882,513,a,2014-04-21
13883,513,a,2014-05-01
13884,513,a,2014-05-29
13885,513,a,2014-06-09
13886,513,a,2014-10-03
13887,513,a,2014-12-25
13888,513,a,2014-12-26
13889,513,a,2015-01-01
13890,513,a,2015-04-03
13891,513,a,2015-04-06
13892,513,a,2015-05-01
13893,513,a,2015-05-14
13894,513,a,2015-05-25
13895,514,c,2013-01-01
13896,514,c,2013-01-06
13897,514,c,2013-03-29
13898,514,c,2013-04-01
13899,514,c,2013-05-01
13900,514,c,2013-05-09
13901,514,c,2013-05-20
13902,514,c,2013-05-30
13903,514,c,2013-08-15
13904,514,c,2013-10-03
13905,514,c,2013-11-01
13906,514,c,2013-12-25
13907,514,c,2013-12-26
13908,514,c,2014-01-01
13909,514,c,2014-01-06
13910,514,c,2014-04-18
13911,514,c,2014-04-21
13912,514,c,2014-05-01
13913,514,c,2014-05-29
13914,514,c,2014-06-09
13915,514,c,2014-06-19
13916,514,c,2015-01-01
13917,514,c,2015-01-06
13918,514,c,2015-04-03
13919,514,c,2015-04-06
13920,514,c,2015-05-01
13921,514,c,2015-05-14
13922,514,c,2015-05-25
13923,514,c,2015-06-04
13924,514,c,2015-08-15
13925,515,d,2013-01-01
13926,515,d,2013-03-29
13927,515,d,2013-04-01
13928,515,d,2013-05-01
13929,515,d,2013-05-09
13930,515,d,2013-05-20
13931,515,d,2013-05-30
13932,515,d,2013-10-03
13933,515,d,2013-11-01
13934,515,d,2013-12-25
13935,515,d,2013-12-26
13936,515,d,2014-01-01
13937,515,d,2014-04-18
13938,515,d,2014-04-21
13939,515,d,2014-05-01
13940,515,d,2014-05-29
13941,515,d,2014-06-09
13942,515,d,2014-06-19
13943,515,d,2014-10-03
13944,515,d,2014-11-01
13945,515,d,2014-12-25
13946,515,d,2014-12-26
13947,515,d,2015-01-01
13948,515,d,2015-04-03
13949,515,d,2015-04-06
13950,515,d,2015-05-01
13951,515,d,2015-05-14
13952,515,d,2015-05-25
13953,515,d,2015-06-04
13954,516,a,2013-01-01
13955,516,a,2013-03-29
13956,516,a,2013-04-01
13957,516,a,2013-05-01
13958,516,a,2013-05-09
13959,516,a,2013-05-20
13960,516,a,2013-05-30
13961,516,a,2013-10-03
13962,516,a,2013-11-01
13963,516,a,2013-12-25
13964,516,a,2013-12-26
13965,516,a,2014-01-01
13966,516,a,2014-04-18
13967,516,a,2014-04-21
13968,516,a,2014-05-01
13969,516,a,2014-05-29
13970,516,a,2014-06-09
13971,516,a,2014-06-19
13972,516,a,2014-10-03
13973,516,a,2014-11-01
13974,516,a,2014-12-25
13975,516,a,2014-12-26
13976,516,a,2015-01-01
13977,516,a,2015-04-03
13978,516,a,2015-04-06
13979,516,a,2015-05-01
13980,516,a,2015-05-14
13981,516,a,2015-05-25
13982,516,a,2015-06-04
13983,517,a,2013-01-01
13984,517,a,2013-03-29
13985,517,a,2013-04-01
13986,517,a,2013-05-01
13987,517,a,2013-05-09
13988,517,a,2013-05-20
13989,517,a,2013-05-30
13990,517,a,2013-10-03
13991,517,a,2013-12-25
13992,517,a,2013-12-26
13993,517,a,2014-01-01
13994,517,a,2014-04-18
13995,517,a,2014-04-21
13996,517,a,2014-05-01
13997,517,a,2014-05-29
13998,517,a,2014-06-09
13999,517,a,2014-06-19
14000,517,a,2014-10-03
14001,517,a,2014-12-25
14002,517,a,2014-12-26
14003,517,a,2015-01-01
14004,517,a,2015-04-03
14005,517,a,2015-04-06
14006,517,a,2015-05-01
14007,517,a,2015-05-14
14008,517,a,2015-05-25
14009,518,d,2013-01-01
14010,518,d,2013-01-06
14011,518,d,2013-03-29
14012,518,d,2013-04-01
14013,518,d,2013-05-01
14014,518,d,2013-05-09
14015,518,d,2013-05-20
14016,518,d,2013-05-30
14017,518,d,2013-10-03
14018,518,d,2013-11-01
14019,518,d,2013-12-25
14020,518,d,2013-12-26
14021,518,d,2014-01-01
14022,518,d,2014-01-06
14023,518,d,2014-04-18
14024,518,d,2014-04-21
14025,518,d,2014-05-01
14026,518,d,2014-05-29
14027,518,d,2014-06-09
14028,518,d,2014-06-19
14029,518,d,2015-01-01
14030,518,d,2015-01-06
14031,518,d,2015-04-03
14032,518,d,2015-04-06
14033,518,d,2015-05-01
14034,518,d,2015-05-14
14035,518,d,2015-05-25
14036,518,d,2015-06-04
14037,519,c,2013-01-01
14038,519,c,2013-03-29
14039,519,c,2013-04-01
14040,519,c,2013-05-01
14041,519,c,2013-05-09
14042,519,c,2013-05-20
14043,519,c,2013-10-03
14044,519,c,2013-12-25
14045,519,c,2013-12-26
14046,519,c,2014-01-01
14047,519,c,2014-04-18
14048,519,c,2014-04-21
14049,519,c,2014-05-01
14050,519,c,2014-05-29
14051,519,c,2014-06-09
14052,519,c,2014-10-03
14053,519,c,2014-12-25
14054,519,c,2014-12-26
14055,519,c,2015-01-01
14056,519,c,2015-04-03
14057,519,c,2015-04-06
14058,519,c,2015-05-01
14059,519,c,2015-05-14
14060,519,c,2015-05-25
14061,520,a,2013-01-01
14062,520,a,2013-03-29
14063,520,a,2013-04-01
14064,520,a,2013-05-01
14065,520,a,2013-05-09
14066,520,a,2013-05-20
14067,520,a,2013-10-03
14068,520,a,2013-12-25
14069,520,a,2013-12-26
14070,520,a,2014-01-01
14071,520,a,2014-04-18
14072,520,a,2014-04-21
14073,520,a,2014-05-01
14074,520,a,2014-05-29
14075,520,a,2014-06-09
14076,520,a,2014-10-03
14077,520,a,2014-12-25
14078,520,a,2014-12-26
14079,520,a,2015-01-01
14080,520,a,2015-04-03
14081,520,a,2015-04-06
14082,520,a,2015-05-01
14083,520,a,2015-05-14
14084,520,a,2015-05-25
14085,521,d,2013-01-01
14086,521,d,2013-03-29
14087,521,d,2013-04-01
14088,521,d,2013-05-01
14089,521,d,2013-05-09
14090,521,d,2013-05-20
14091,521,d,2013-05-30
14092,521,d,2013-10-03
14093,521,d,2013-11-01
14094,521,d,2013-12-25
14095,521,d,2013-12-26
14096,521,d,2014-01-01
14097,521,d,2014-04-18
14098,521,d,2014-04-21
14099,521,d,2014-05-01
14100,521,d,2014-05-29
14101,521,d,2014-06-09
14102,521,d,2014-06-19
14103,521,d,2014-10-03
14104,521,d,2014-11-01
14105,521,d,2014-12-25
14106,521,d,2014-12-26
14107,521,d,2015-01-01
14108,521,d,2015-04-03
14109,521,d,2015-04-06
14110,521,d,2015-05-01
14111,521,d,2015-05-14
14112,521,d,2015-05-25
14113,521,d,2015-06-04
14114,522,d,2013-01-01
14115,522,d,2013-01-06
14116,522,d,2013-03-29
14117,522,d,2013-04-01
14118,522,d,2013-05-01
14119,522,d,2013-05-09
14120,522,d,2013-05-20
14121,522,d,2013-05-30
14122,522,d,2013-10-03
14123,522,d,2013-11-01
14124,522,d,2013-12-25
14125,522,d,2013-12-26
14126,522,d,2014-01-01
14127,522,d,2014-01-06
14128,522,d,2014-04-18
14129,522,d,2014-04-21
14130,522,d,2014-05-01
14131,522,d,2014-05-29
14132,522,d,2014-06-09
14133,522,d,2014-06-19
14134,522,d,2015-01-01
14135,522,d,2015-01-06
14136,522,d,2015-04-03
14137,522,d,2015-04-06
14138,522,d,2015-05-01
14139,522,d,2015-05-14
14140,522,d,2015-05-25
14141,522,d,2015-06-04
14142,523,c,2013-01-01
14143,523,c,2013-03-29
14144,523,c,2013-04-01
14145,523,c,2013-05-01
14146,523,c,2013-05-09
14147,523,c,2013-05-20
14148,523,c,2013-10-03
14149,523,c,2013-12-25
14150,523,c,2013-12-26
14151,523,c,2014-01-01
14152,523,c,2014-04-18
14153,523,c,2014-04-21
14154,523,c,2014-05-01
14155,523,c,2014-05-29
14156,523,c,2014-06-09
14157,523,c,2014-10-03
14158,523,c,2014-12-25
14159,523,c,2014-12-26
14160,523,c,2015-01-01
14161,523,c,2015-04-03
14162,523,c,2015-04-06
14163,523,c,2015-05-01
14164,523,c,2015-05-14
14165,523,c,2015-05-25
14166,524,a,2013-01-01
14167,524,a,2013-03-29
14168,524,a,2013-05-01
14169,524,a,2013-12-25
14170,524,a,2013-12-26
14171,524,a,2014-01-01
14172,524,a,2014-04-18
14173,524,a,2014-05-01
14174,524,a,2014-12-25
14175,524,a,2014-12-26
14176,524,a,2015-01-01
14177,524,a,2015-04-03
14178,524,a,2015-05-01
14179,525,d,2013-01-01
14180,525,d,2013-03-29
14181,525,d,2013-04-01
14182,525,d,2013-05-01
14183,525,d,2013-05-09
14184,525,d,2013-05-20
14185,525,d,2013-10-03
14186,525,d,2013-12-25
14187,525,d,2013-12-26
14188,525,d,2014-01-01
14189,525,d,2014-04-18
14190,525,d,2014-04-21
14191,525,d,2014-05-01
14192,525,d,2014-05-29
14193,525,d,2014-06-09
14194,525,d,2014-10-03
14195,525,d,2014-12-25
14196,525,d,2014-12-26
14197,525,d,2015-01-01
14198,525,d,2015-04-03
14199,525,d,2015-04-06
14200,525,d,2015-05-01
14201,525,d,2015-05-14
14202,525,d,2015-05-25
14203,526,a,2013-01-01
14204,526,a,2013-03-29
14205,526,a,2013-04-01
14206,526,a,2013-05-01
14207,526,a,2013-05-09
14208,526,a,2013-05-20
14209,526,a,2013-10-03
14210,526,a,2013-10-31
14211,526,a,2013-12-25
14212,526,a,2013-12-26
14213,526,a,2014-01-01
14214,526,a,2014-04-18
14215,526,a,2014-04-21
14216,526,a,2014-05-01
14217,526,a,2014-05-29
14218,526,a,2014-06-09
14219,526,a,2014-10-03
14220,526,a,2014-10-31
14221,526,a,2014-12-25
14222,526,a,2014-12-26
14223,526,a,2015-04-03
14224,526,a,2015-04-06
14225,526,a,2015-05-01
14226,526,a,2015-05-14
14227,526,a,2015-05-25
14228,527,d,2013-01-01
14229,527,d,2013-03-29
14230,527,d,2013-04-01
14231,527,d,2013-05-01
14232,527,d,2013-05-09
14233,527,d,2013-05-20
14234,527,d,2013-05-30
14235,527,d,2013-11-01
14236,527,d,2013-12-25
14237,527,d,2013-12-26
14238,527,d,2014-01-01
14239,527,d,2014-04-18
14240,527,d,2014-04-21
14241,527,d,2014-05-01
14242,527,d,2014-05-29
14243,527,d,2014-06-09
14244,527,d,2014-06-19
14245,527,d,2014-11-01
14246,527,d,2014-12-25
14247,527,d,2014-12-26
14248,527,d,2015-01-01
14249,527,d,2015-04-03
14250,527,d,2015-04-06
14251,527,d,2015-05-01
14252,527,d,2015-05-14
14253,527,d,2015-05-25
14254,527,d,2015-06-04
14255,528,a,2013-01-01
14256,528,a,2013-03-29
14257,528,a,2013-04-01
14258,528,a,2013-05-01
14259,528,a,2013-05-09
14260,528,a,2013-05-20
14261,528,a,2013-05-30
14262,528,a,2013-10-03
14263,528,a,2013-11-01
14264,528,a,2013-12-25
14265,528,a,2013-12-26
14266,528,a,2014-01-01
14267,528,a,2014-04-18
14268,528,a,2014-04-21
14269,528,a,2014-05-01
14270,528,a,2014-05-29
14271,528,a,2014-06-09
14272,528,a,2014-06-19
14273,528,a,2014-10-03
14274,528,a,2014-11-01
14275,528,a,2014-12-25
14276,528,a,2014-12-26
14277,528,a,2015-01-01
14278,528,a,2015-04-03
14279,528,a,2015-04-06
14280,528,a,2015-05-01
14281,528,a,2015-05-14
14282,528,a,2015-05-25
14283,528,a,2015-06-04
14284,529,d,2013-01-01
14285,529,d,2013-03-29
14286,529,d,2013-04-01
14287,529,d,2013-05-01
14288,529,d,2013-05-09
14289,529,d,2013-05-20
14290,529,d,2013-10-03
14291,529,d,2013-12-25
14292,529,d,2013-12-26
14293,529,d,2014-01-01
14294,529,d,2014-04-18
14295,529,d,2014-04-21
14296,529,d,2014-05-01
14297,529,d,2014-05-29
14298,529,d,2014-06-09
14299,529,d,2014-10-03
14300,529,d,2014-12-25
14301,529,d,2014-12-26
14302,529,d,2015-01-01
14303,529,d,2015-04-03
14304,529,d,2015-04-06
14305,529,d,2015-05-01
14306,529,d,2015-05-14
14307,529,d,2015-05-25
14308,530,a,2013-03-29
14309,530,a,2013-05-01
14310,530,a,2013-12-25
14311,530,a,2014-04-18
14312,530,a,2014-05-01
14313,530,a,2014-12-25
14314,530,a,2015-04-03
14315,530,a,2015-05-01
14316,531,a,2013-01-01
14317,531,a,2013-03-29
14318,531,a,2013-04-01
14319,531,a,2013-05-01
14320,531,a,2013-05-09
14321,531,a,2013-05-20
14322,531,a,2013-10-03
14323,531,a,2013-12-25
14324,531,a,2013-12-26
14325,531,a,2014-01-01
14326,531,a,2014-04-18
14327,531,a,2014-04-21
14328,531,a,2014-05-01
14329,531,a,2014-05-29
14330,531,a,2014-06-09
14331,531,a,2014-10-03
14332,531,a,2014-12-25
14333,531,a,2014-12-26
14334,531,a,2015-01-01
14335,531,a,2015-04-03
14336,531,a,2015-04-06
14337,531,a,2015-05-01
14338,531,a,2015-05-14
14339,531,a,2015-05-25
14340,532,a,2013-01-01
14341,532,a,2013-03-29
14342,532,a,2013-04-01
14343,532,a,2013-05-01
14344,532,a,2013-05-09
14345,532,a,2013-05-20
14346,532,a,2013-05-30
14347,532,a,2013-10-03
14348,532,a,2013-11-01
14349,532,a,2013-12-25
14350,532,a,2013-12-26
14351,532,a,2014-01-01
14352,532,a,2014-04-18
14353,532,a,2014-04-21
14354,532,a,2014-05-01
14355,532,a,2014-05-29
14356,532,a,2014-06-09
14357,532,a,2014-06-19
14358,532,a,2014-10-03
14359,532,a,2014-11-01
14360,532,a,2014-12-25
14361,532,a,2014-12-26
14362,532,a,2015-01-01
14363,532,a,2015-04-03
14364,532,a,2015-04-06
14365,532,a,2015-05-01
14366,532,a,2015-05-14
14367,532,a,2015-05-25
14368,532,a,2015-06-04
14369,533,a,2013-01-01
14370,533,a,2013-01-06
14371,533,a,2013-03-29
14372,533,a,2013-04-01
14373,533,a,2013-05-01
14374,533,a,2013-05-09
14375,533,a,2013-05-20
14376,533,a,2013-05-30
14377,533,a,2013-10-03
14378,533,a,2013-11-01
14379,533,a,2013-12-25
14380,533,a,2013-12-26
14381,533,a,2014-01-01
14382,533,a,2014-01-06
14383,533,a,2014-04-18
14384,533,a,2014-04-21
14385,533,a,2014-05-01
14386,533,a,2014-05-29
14387,533,a,2014-06-09
14388,533,a,2014-06-19
14389,533,a,2014-10-03
14390,533,a,2014-11-01
14391,533,a,2014-12-25
14392,533,a,2014-12-26
14393,533,a,2015-01-01
14394,533,a,2015-01-06
14395,533,a,2015-04-03
14396,533,a,2015-04-06
14397,533,a,2015-05-01
14398,533,a,2015-05-14
14399,533,a,2015-05-25
14400,533,a,2015-06-04
14401,534,d,2013-01-01
14402,534,d,2013-01-06
14403,534,d,2013-03-29
14404,534,d,2013-04-01
14405,534,d,2013-05-01
14406,534,d,2013-05-09
14407,534,d,2013-05-20
14408,534,d,2013-05-30
14409,534,d,2013-10-03
14410,534,d,2013-11-01
14411,534,d,2013-12-25
14412,534,d,2013-12-26
14413,534,d,2014-01-01
14414,534,d,2014-01-06
14415,534,d,2014-04-18
14416,534,d,2014-04-21
14417,534,d,2014-05-01
14418,534,d,2014-05-29
14419,534,d,2014-06-09
14420,534,d,2014-06-19
14421,534,d,2015-01-01
14422,534,d,2015-01-06
14423,534,d,2015-04-03
14424,534,d,2015-04-06
14425,534,d,2015-05-01
14426,534,d,2015-05-14
14427,534,d,2015-05-25
14428,534,d,2015-06-04
14429,535,a,2013-01-01
14430,535,a,2013-03-29
14431,535,a,2013-04-01
14432,535,a,2013-05-01
14433,535,a,2013-05-09
14434,535,a,2013-05-20
14435,535,a,2013-05-30
14436,535,a,2013-10-03
14437,535,a,2013-11-01
14438,535,a,2013-12-25
14439,535,a,2013-12-26
14440,535,a,2014-01-01
14441,535,a,2014-04-18
14442,535,a,2014-04-21
14443,535,a,2014-05-01
14444,535,a,2014-05-29
14445,535,a,2014-06-09
14446,535,a,2014-06-19
14447,535,a,2014-10-03
14448,535,a,2014-11-01
14449,535,a,2014-12-25
14450,535,a,2014-12-26
14451,535,a,2015-01-01
14452,535,a,2015-04-03
14453,535,a,2015-04-06
14454,535,a,2015-05-01
14455,535,a,2015-05-14
14456,535,a,2015-05-25
14457,535,a,2015-06-04
14458,536,a,2013-01-01
14459,536,a,2013-03-29
14460,536,a,2013-04-01
14461,536,a,2013-05-01
14462,536,a,2013-05-09
14463,536,a,2013-05-20
14464,536,a,2013-05-30
14465,536,a,2013-10-03
14466,536,a,2013-11-01
14467,536,a,2013-12-25
14468,536,a,2013-12-26
14469,536,a,2014-01-01
14470,536,a,2014-04-18
14471,536,a,2014-04-21
14472,536,a,2014-05-01
14473,536,a,2014-05-29
14474,536,a,2014-06-09
14475,536,a,2014-06-19
14476,536,a,2014-10-03
14477,536,a,2014-11-01
14478,536,a,2014-12-25
14479,536,a,2014-12-26
14480,536,a,2015-01-01
14481,536,a,2015-04-03
14482,536,a,2015-04-06
14483,536,a,2015-05-01
14484,536,a,2015-05-14
14485,536,a,2015-05-25
14486,536,a,2015-06-04
14487,537,a,2013-01-01
14488,537,a,2013-01-06
14489,537,a,2013-03-29
14490,537,a,2013-04-01
14491,537,a,2013-05-01
14492,537,a,2013-05-09
14493,537,a,2013-05-20
14494,537,a,2013-05-30
14495,537,a,2013-10-03
14496,537,a,2013-11-01
14497,537,a,2013-12-25
14498,537,a,2013-12-26
14499,537,a,2014-01-01
14500,537,a,2014-01-06
14501,537,a,2014-04-18
14502,537,a,2014-04-21
14503,537,a,2014-05-01
14504,537,a,2014-05-29
14505,537,a,2014-06-09
14506,537,a,2014-06-19
14507,537,a,2014-10-03
14508,537,a,2014-11-01
14509,537,a,2014-12-25
14510,537,a,2014-12-26
14511,537,a,2015-01-01
14512,537,a,2015-01-06
14513,537,a,2015-04-03
14514,537,a,2015-04-06
14515,537,a,2015-05-01
14516,537,a,2015-05-14
14517,537,a,2015-05-25
14518,537,a,2015-06-04
14519,538,a,2013-01-01
14520,538,a,2013-03-29
14521,538,a,2013-04-01
14522,538,a,2013-05-01
14523,538,a,2013-05-09
14524,538,a,2013-05-20
14525,538,a,2013-10-03
14526,538,a,2013-12-25
14527,538,a,2013-12-26
14528,538,a,2014-01-01
14529,538,a,2014-04-18
14530,538,a,2014-04-21
14531,538,a,2014-05-01
14532,538,a,2014-05-29
14533,538,a,2014-06-09
14534,538,a,2014-10-03
14535,538,a,2014-12-25
14536,538,a,2014-12-26
14537,538,a,2015-01-01
14538,538,a,2015-04-03
14539,538,a,2015-04-06
14540,538,a,2015-05-01
14541,538,a,2015-05-14
14542,538,a,2015-05-25
14543,539,a,2013-01-01
14544,539,a,2013-01-06
14545,539,a,2013-03-29
14546,539,a,2013-04-01
14547,539,a,2013-05-01
14548,539,a,2013-05-09
14549,539,a,2013-05-20
14550,539,a,2013-05-30
14551,539,a,2013-08-15
14552,539,a,2013-10-03
14553,539,a,2013-11-01
14554,539,a,2013-12-25
14555,539,a,2013-12-26
14556,539,a,2014-01-01
14557,539,a,2014-01-06
14558,539,a,2014-04-18
14559,539,a,2014-04-21
14560,539,a,2014-05-01
14561,539,a,2014-05-29
14562,539,a,2014-06-09
14563,539,a,2014-06-19
14564,539,a,2015-01-01
14565,539,a,2015-01-06
14566,539,a,2015-04-03
14567,539,a,2015-04-06
14568,539,a,2015-05-01
14569,539,a,2015-05-14
14570,539,a,2015-05-25
14571,539,a,2015-06-04
14572,539,a,2015-08-15
14573,540,d,2013-01-01
14574,540,d,2013-01-06
14575,540,d,2013-03-29
14576,540,d,2013-04-01
14577,540,d,2013-05-01
14578,540,d,2013-05-09
14579,540,d,2013-05-20
14580,540,d,2013-05-30
14581,540,d,2013-08-15
14582,540,d,2013-10-03
14583,540,d,2013-11-01
14584,540,d,2013-12-25
14585,540,d,2013-12-26
14586,540,d,2014-01-01
14587,540,d,2014-01-06
14588,540,d,2014-04-18
14589,540,d,2014-04-21
14590,540,d,2014-05-01
14591,540,d,2014-05-29
14592,540,d,2014-06-09
14593,540,d,2014-06-19
14594,540,d,2015-01-01
14595,540,d,2015-01-06
14596,540,d,2015-04-03
14597,540,d,2015-04-06
14598,540,d,2015-05-01
14599,540,d,2015-05-14
14600,540,d,2015-05-25
14601,540,d,2015-06-04
14602,540,d,2015-08-15
14603,541,a,2013-01-01
14604,541,a,2013-03-29
14605,541,a,2013-04-01
14606,541,a,2013-05-01
14607,541,a,2013-05-09
14608,541,a,2013-05-20
14609,541,a,2013-05-30
14610,541,a,2013-10-03
14611,541,a,2013-11-01
14612,541,a,2013-12-25
14613,541,a,2013-12-26
14614,541,a,2014-01-01
14615,541,a,2014-04-18
14616,541,a,2014-04-21
14617,541,a,2014-05-01
14618,541,a,2014-05-29
14619,541,a,2014-06-09
14620,541,a,2014-06-19
14621,541,a,2014-10-03
14622,541,a,2014-11-01
14623,541,a,2014-12-25
14624,541,a,2014-12-26
14625,541,a,2015-01-01
14626,541,a,2015-04-03
14627,541,a,2015-04-06
14628,541,a,2015-05-01
14629,541,a,2015-05-14
14630,541,a,2015-05-25
14631,541,a,2015-06-04
14632,542,a,2013-01-01
14633,542,a,2013-01-06
14634,542,a,2013-03-29
14635,542,a,2013-04-01
14636,542,a,2013-05-01
14637,542,a,2013-05-09
14638,542,a,2013-05-20
14639,542,a,2013-05-30
14640,542,a,2013-08-15
14641,542,a,2013-10-03
14642,542,a,2013-11-01
14643,542,a,2013-12-25
14644,542,a,2013-12-26
14645,542,a,2014-01-01
14646,542,a,2014-01-06
14647,542,a,2014-04-18
14648,542,a,2014-04-21
14649,542,a,2014-05-01
14650,542,a,2014-05-29
